Chromosome,Position,Coverage
PV426769.1,14379,236
PV426769.1,14380,257
PV426769.1,14381,253
PV426769.1,14382,256
PV426769.1,14383,262
PV426769.1,14384,263
PV426769.1,14385,262
PV426769.1,14386,257
PV426769.1,14387,261
PV426769.1,14388,262
PV426769.1,14389,263
PV426769.1,14390,255
PV426769.1,14391,264
PV426769.1,14392,264
PV426769.1,14393,264
PV426769.1,14394,266
PV426769.1,14395,266
PV426769.1,14396,266
PV426769.1,14397,260
PV426769.1,14398,256
PV426769.1,14399,264
PV426769.1,14400,249
PV426769.1,14401,249
PV426769.1,14402,243
PV426769.1,14403,268
PV426769.1,14404,267
PV426769.1,14405,267
PV426769.1,14406,268
PV426769.1,14407,270
PV426769.1,14408,271
PV426769.1,14409,272
PV426769.1,14410,274
PV426769.1,14411,271
PV426769.1,14412,273
PV426769.1,14413,252
PV426769.1,14414,251
PV426769.1,14415,252
PV426769.1,14416,251
PV426769.1,14417,239
PV426769.1,14418,251
PV426769.1,14419,255
PV426769.1,14420,254
PV426769.1,14421,254
PV426769.1,14422,252
PV426769.1,14423,251
PV426769.1,14424,252
PV426769.1,14425,250
PV426769.1,14426,249
PV426769.1,14427,252
PV426769.1,14428,250
PV426769.1,14429,251
PV426769.1,14430,251
PV426769.1,14431,249
PV426769.1,14432,245
PV426769.1,14433,248
PV426769.1,14434,248
PV426769.1,14435,247
PV426769.1,14436,246
PV426769.1,14437,246
PV426769.1,14438,246
PV426769.1,14439,245
PV426769.1,14440,252
PV426769.1,14441,249
PV426769.1,14442,246
PV426769.1,14443,246
PV426769.1,14444,244
PV426769.1,14445,253
PV426769.1,14446,250
PV426769.1,14447,248
PV426769.1,14448,244
PV426769.1,14449,245
PV426769.1,14450,245
PV426769.1,14451,246
PV426769.1,14452,243
PV426769.1,14453,237
PV426769.1,14454,222
PV426769.1,14455,224
PV426769.1,14456,226
PV426769.1,14457,233
PV426769.1,14458,231
PV426769.1,14459,237
PV426769.1,14460,235
PV426769.1,14461,239
PV426769.1,14462,235
PV426769.1,14463,242
PV426769.1,14464,241
PV426769.1,14465,229
PV426769.1,14466,231
PV426769.1,14467,228
PV426769.1,14468,233
PV426769.1,14469,233
PV426769.1,14470,233
PV426769.1,14471,236
PV426769.1,14472,211
PV426769.1,14473,235
PV426769.1,14474,238
PV426769.1,14475,239
PV426769.1,14476,240
PV426769.1,14477,239
PV426769.1,14478,241
PV426769.1,14479,242
PV426769.1,14480,241
PV426769.1,14481,241
PV426769.1,14482,242
PV426769.1,14483,238
PV426769.1,14484,242
PV426769.1,14485,245
PV426769.1,14486,246
PV426769.1,14487,238
PV426769.1,14488,243
PV426769.1,14489,245
PV426769.1,14490,243
PV426769.1,14491,248
PV426769.1,14492,251
PV426769.1,14493,251
PV426769.1,14494,243
PV426769.1,14495,247
PV426769.1,14496,243
PV426769.1,14497,237
PV426769.1,14498,246
PV426769.1,14499,246
PV426769.1,14500,248
PV426769.1,14501,247
PV426769.1,14502,254
PV426769.1,14503,253
PV426769.1,14504,246
PV426769.1,14505,247
PV426769.1,14506,262
PV426769.1,14507,264
PV426769.1,14508,260
PV426769.1,14509,262
PV426769.1,14510,255
PV426769.1,14511,247
PV426769.1,14512,254
PV426769.1,14513,255
PV426769.1,14514,261
PV426769.1,14515,254
PV426769.1,14516,266
PV426769.1,14517,253
PV426769.1,14518,265
PV426769.1,14519,266
PV426769.1,14520,269
PV426769.1,14521,267
PV426769.1,14522,264
PV426769.1,14523,266
PV426769.1,14524,264
PV426769.1,14525,258
PV426769.1,14526,263
PV426769.1,14527,262
PV426769.1,14528,263
PV426769.1,14529,260
PV426769.1,14530,261
PV426769.1,14531,264
PV426769.1,14532,251
PV426769.1,14533,260
PV426769.1,14534,257
PV426769.1,14535,253
PV426769.1,14536,256
PV426769.1,14537,256
PV426769.1,14538,263
PV426769.1,14539,260
PV426769.1,14540,259
PV426769.1,14541,257
PV426769.1,14542,258
PV426769.1,14543,255
PV426769.1,14544,251
PV426769.1,14545,257
PV426769.1,14546,257
PV426769.1,14547,257
PV426769.1,14548,256
PV426769.1,14549,253
PV426769.1,14550,252
PV426769.1,14551,253
PV426769.1,14552,113
PV426769.1,14553,152
PV426769.1,14554,231
PV426769.1,14555,249
PV426769.1,14556,253
PV426769.1,14557,254
PV426769.1,14558,253
PV426769.1,14559,249
PV426769.1,14560,245
PV426769.1,14561,242
PV426769.1,14562,251
PV426769.1,14563,253
PV426769.1,14564,250
PV426769.1,14565,245
PV426769.1,14566,248
PV426769.1,14567,243
PV426769.1,14568,244
PV426769.1,14569,244
PV426769.1,14570,24
PV426769.1,14571,24
PV426769.1,14572,235
PV426769.1,14573,239
PV426769.1,14574,238
PV426769.1,14575,239
PV426769.1,14576,238
PV426769.1,14577,215
PV426769.1,14578,218
PV426769.1,14579,228
PV426769.1,14580,234
PV426769.1,14581,235
PV426769.1,14582,239
PV426769.1,14583,237
PV426769.1,14584,234
PV426769.1,14585,236
PV426769.1,14586,240
PV426769.1,14587,230
PV426769.1,14588,238
PV426769.1,14589,239
PV426769.1,14590,229
PV426769.1,14591,230
PV426769.1,14592,236
PV426769.1,14593,239
PV426769.1,14594,237
PV426769.1,14595,233
PV426769.1,14596,220
PV426769.1,14597,230
PV426769.1,14598,231
PV426769.1,14599,234
PV426769.1,14600,234
PV426769.1,14601,234
PV426769.1,14602,230
PV426769.1,14603,234
PV426769.1,14604,235
PV426769.1,14605,228
PV426769.1,14606,232
PV426769.1,14607,208
PV426769.1,14608,232
PV426769.1,14609,233
PV426769.1,14610,234
PV426769.1,14611,234
PV426769.1,14612,234
PV426769.1,14613,230
PV426769.1,14614,235
PV426769.1,14615,240
PV426769.1,14616,237
PV426769.1,14617,238
PV426769.1,14618,228
PV426769.1,14619,231
PV426769.1,14620,227
PV426769.1,14621,214
PV426769.1,14622,216
PV426769.1,14623,215
PV426769.1,14624,213
PV426769.1,14625,224
PV426769.1,14626,222
PV426769.1,14627,215
PV426769.1,14628,222
PV426769.1,14629,226
PV426769.1,14630,225
PV426769.1,14631,216
PV426769.1,14632,214
PV426769.1,14633,226
PV426769.1,14634,225
PV426769.1,14635,218
PV426769.1,14636,212
PV426769.1,14637,233
PV426769.1,14638,236
PV426769.1,14639,235
PV426769.1,14640,234
PV426769.1,14641,66
PV426769.1,14642,81
PV426769.1,14643,240
PV426769.1,14644,232
PV426769.1,14645,237
PV426769.1,14646,234
PV426769.1,14647,341
PV426769.1,14648,338
PV426769.1,14649,346
PV426769.1,14650,345
PV426769.1,14651,350
PV426769.1,14652,343
PV426769.1,14653,224
PV426769.1,14654,192
PV426769.1,14655,51
PV426769.1,14656,345
PV426769.1,14657,349
PV426769.1,14658,353
PV426769.1,14659,361
PV426769.1,14660,362
PV426769.1,14661,361
PV426769.1,14662,370
PV426769.1,14663,371
PV426769.1,14664,373
PV426769.1,14665,362
PV426769.1,14666,361
PV426769.1,14667,357
PV426769.1,14668,218
PV426769.1,14669,365
PV426769.1,14670,370
PV426769.1,14671,367
PV426769.1,14672,376
PV426769.1,14673,366
PV426769.1,14674,376
PV426769.1,14675,378
PV426769.1,14676,379
PV426769.1,14677,374
PV426769.1,14678,378
PV426769.1,14679,369
PV426769.1,14680,380
PV426769.1,14681,379
PV426769.1,14682,355
PV426769.1,14683,381
PV426769.1,14684,377
PV426769.1,14685,386
PV426769.1,14686,389
PV426769.1,14687,390
PV426769.1,14688,381
PV426769.1,14689,392
PV426769.1,14690,395
PV426769.1,14691,395
PV426769.1,14692,266
PV426769.1,14693,388
PV426769.1,14694,393
PV426769.1,14695,363
PV426769.1,14696,379
PV426769.1,14697,391
PV426769.1,14698,392
PV426769.1,14699,385
PV426769.1,14700,374
PV426769.1,14701,364
PV426769.1,14702,384
PV426769.1,14703,397
PV426769.1,14704,395
PV426769.1,14705,392
PV426769.1,14706,401
PV426769.1,14707,400
PV426769.1,14708,401
PV426769.1,14709,388
PV426769.1,14710,397
PV426769.1,14711,395
PV426769.1,14712,390
PV426769.1,14713,385
PV426769.1,14714,386
PV426769.1,14715,358
PV426769.1,14716,380
PV426769.1,14717,393
PV426769.1,14718,388
PV426769.1,14719,393
PV426769.1,14720,389
PV426769.1,14721,377
PV426769.1,14722,360
PV426769.1,14723,380
PV426769.1,14724,385
PV426769.1,14725,365
PV426769.1,14726,374
PV426769.1,14727,376
PV426769.1,14728,359
PV426769.1,14729,260
PV426769.1,14730,368
PV426769.1,14731,378
PV426769.1,14732,364
PV426769.1,14733,365
PV426769.1,14734,362
PV426769.1,14735,158
PV426769.1,14736,177
PV426769.1,14737,372
PV426769.1,14738,370
PV426769.1,14739,278
PV426769.1,14740,271
PV426769.1,14741,251
PV426769.1,14742,278
PV426769.1,14743,288
PV426769.1,14744,303
PV426769.1,14745,308
PV426769.1,14746,298
PV426769.1,14747,302
PV426769.1,14748,301
PV426769.1,14749,304
PV426769.1,14750,312
PV426769.1,14751,311
PV426769.1,14752,303
PV426769.1,14753,316
PV426769.1,14754,309
PV426769.1,14755,310
PV426769.1,14756,296
PV426769.1,14757,316
PV426769.1,14758,317
PV426769.1,14759,320
PV426769.1,14760,309
PV426769.1,14761,295
PV426769.1,14762,304
PV426769.1,14763,302
PV426769.1,14764,294
PV426769.1,14765,306
PV426769.1,14766,261
PV426769.1,14767,285
PV426769.1,14768,294
PV426769.1,14769,304
PV426769.1,14770,302
PV426769.1,14771,300
PV426769.1,14772,302
PV426769.1,14773,302
PV426769.1,14774,292
PV426769.1,14775,297
PV426769.1,14776,297
PV426769.1,14777,282
PV426769.1,14778,289
PV426769.1,14779,301
PV426769.1,14780,306
PV426769.1,14781,307
PV426769.1,14782,302
PV426769.1,14783,302
PV426769.1,14784,302
PV426769.1,14785,288
PV426769.1,14786,295
PV426769.1,14787,298
PV426769.1,14788,286
PV426769.1,14789,300
PV426769.1,14790,294
PV426769.1,14791,267
PV426769.1,14792,294
PV426769.1,14793,292
PV426769.1,14794,295
PV426769.1,14795,298
PV426769.1,14796,284
PV426769.1,14797,292
PV426769.1,14798,298
PV426769.1,14799,300
PV426769.1,14800,302
PV426769.1,14801,301
PV426769.1,14802,297
PV426769.1,14803,287
PV426769.1,14804,307
PV426769.1,14805,305
PV426769.1,14806,306
PV426769.1,14807,305
PV426769.1,14808,293
PV426769.1,14809,295
PV426769.1,14810,293
PV426769.1,14811,294
PV426769.1,14812,294
PV426769.1,14813,269
PV426769.1,14814,299
PV426769.1,14815,302
PV426769.1,14816,299
PV426769.1,14817,297
PV426769.1,14818,277
PV426769.1,14819,291
PV426769.1,14820,303
PV426769.1,14821,302
PV426769.1,14822,296
PV426769.1,14823,296
PV426769.1,14824,302
PV426769.1,14825,289
PV426769.1,14826,296
PV426769.1,14827,294
PV426769.1,14828,274
PV426769.1,14829,292
PV426769.1,14830,300
PV426769.1,14831,294
PV426769.1,14832,297
PV426769.1,14833,293
PV426769.1,14834,282
PV426769.1,14835,292
PV426769.1,14836,296
PV426769.1,14837,289
PV426769.1,14838,277
PV426769.1,14839,289
PV426769.1,14840,288
PV426769.1,14841,270
PV426769.1,14842,259
PV426769.1,14843,250
PV426769.1,14844,73
PV426769.1,14845,80
PV426769.1,14846,75
PV426769.1,14847,72
PV426769.1,14848,87
PV426769.1,14849,83
PV426769.1,14850,72
PV426769.1,14851,270
PV426769.1,14852,275
PV426769.1,14853,269
PV426769.1,14854,246
PV426769.1,14855,286
PV426769.1,14856,291
PV426769.1,14857,296
PV426769.1,14858,288
PV426769.1,14859,268
PV426769.1,14860,277
PV426769.1,14861,286
PV426769.1,14862,288
PV426769.1,14863,283
PV426769.1,14864,291
PV426769.1,14865,303
PV426769.1,14866,302
PV426769.1,14867,302
PV426769.1,14868,298
PV426769.1,14869,299
PV426769.1,14870,282
PV426769.1,14871,295
PV426769.1,14872,295
PV426769.1,14873,299
PV426769.1,14874,299
PV426769.1,14875,300
PV426769.1,14876,291
PV426769.1,14877,285
PV426769.1,14878,290
PV426769.1,14879,290
PV426769.1,14880,254
PV426769.1,14881,283
PV426769.1,14882,280
PV426769.1,14883,278
PV426769.1,14884,279
PV426769.1,14885,270
PV426769.1,14886,288
PV426769.1,14887,281
PV426769.1,14888,283
PV426769.1,14889,284
PV426769.1,14890,290
PV426769.1,14891,286
PV426769.1,14892,275
PV426769.1,14893,280
PV426769.1,14894,267
PV426769.1,14895,278
PV426769.1,14896,278
PV426769.1,14897,269
PV426769.1,14898,272
PV426769.1,14899,270
PV426769.1,14900,274
PV426769.1,14901,275
PV426769.1,14902,275
PV426769.1,14903,272
PV426769.1,14904,270
PV426769.1,14905,275
PV426769.1,14906,261
PV426769.1,14907,272
PV426769.1,14908,276
PV426769.1,14909,276
PV426769.1,14910,267
PV426769.1,14911,270
PV426769.1,14912,270
PV426769.1,14913,257
PV426769.1,14914,193
PV426769.1,14915,268
PV426769.1,14916,265
PV426769.1,14917,255
PV426769.1,14918,266
PV426769.1,14919,268
PV426769.1,14920,251
PV426769.1,14921,257
PV426769.1,14922,262
PV426769.1,14923,262
PV426769.1,14924,264
PV426769.1,14925,239
PV426769.1,14926,186
PV426769.1,14927,205
PV426769.1,14928,249
PV426769.1,14929,253
PV426769.1,14930,255
PV426769.1,14931,257
PV426769.1,14932,254
PV426769.1,14933,254
PV426769.1,14934,259
PV426769.1,14935,255
PV426769.1,14936,246
PV426769.1,14937,255
PV426769.1,14938,257
PV426769.1,14939,257
PV426769.1,14940,256
PV426769.1,14941,249
PV426769.1,14942,255
PV426769.1,14943,262
PV426769.1,14944,261
PV426769.1,14945,218
PV426769.1,14946,250
PV426769.1,14947,258
PV426769.1,14948,258
PV426769.1,14949,258
PV426769.1,14950,249
PV426769.1,14951,235
PV426769.1,14952,252
PV426769.1,14953,267
PV426769.1,14954,267
PV426769.1,14955,266
PV426769.1,14956,263
PV426769.1,14957,258
PV426769.1,14958,266
PV426769.1,14959,263
PV426769.1,14960,268
PV426769.1,14961,277
PV426769.1,14962,262
PV426769.1,14963,269
PV426769.1,14964,268
PV426769.1,14965,261
PV426769.1,14966,259
PV426769.1,14967,266
PV426769.1,14968,251
PV426769.1,14969,230
PV426769.1,14970,248
PV426769.1,14971,252
PV426769.1,14972,248
PV426769.1,14973,252
PV426769.1,14974,244
PV426769.1,14975,253
PV426769.1,14976,251
PV426769.1,14977,252
PV426769.1,14978,249
PV426769.1,14979,244
PV426769.1,14980,224
PV426769.1,14981,247
PV426769.1,14982,244
PV426769.1,14983,235
PV426769.1,14984,232
PV426769.1,14985,218
PV426769.1,14986,180
PV426769.1,14987,27
PV426769.1,14988,42
PV426769.1,14989,64
PV426769.1,14990,211
PV426769.1,14991,225
PV426769.1,14992,221
PV426769.1,14993,229
PV426769.1,14994,229
PV426769.1,14995,231
PV426769.1,14996,231
PV426769.1,14997,226
PV426769.1,14998,214
PV426769.1,14999,208
PV426769.1,15000,217
PV426769.1,15001,213
PV426769.1,15002,200
PV426769.1,15003,208
PV426769.1,15004,205
PV426769.1,15005,216
PV426769.1,15006,217
PV426769.1,15007,217
PV426769.1,15008,213
PV426769.1,15009,212
PV426769.1,15010,210
PV426769.1,15011,209
PV426769.1,15012,208
PV426769.1,15013,204
PV426769.1,15014,200
PV426769.1,15015,197
PV426769.1,15016,209
PV426769.1,15017,200
PV426769.1,15018,209
PV426769.1,15019,110
PV426769.1,15020,90
PV426769.1,15021,115
PV426769.1,15022,117
PV426769.1,15023,198
PV426769.1,15024,198
PV426769.1,15025,190
PV426769.1,15026,176
PV426769.1,15027,189
PV426769.1,15028,199
PV426769.1,15029,199
PV426769.1,15030,183
PV426769.1,15031,191
PV426769.1,15032,174
PV426769.1,15033,187
PV426769.1,15034,198
PV426769.1,15035,197
PV426769.1,15036,197
PV426769.1,15037,181
PV426769.1,15038,189
PV426769.1,15039,193
PV426769.1,15040,184
PV426769.1,15041,181
PV426769.1,15042,179
PV426769.1,15043,171
PV426769.1,15044,97
PV426769.1,15045,181
PV426769.1,15046,182
PV426769.1,15047,179
PV426769.1,15048,176
PV426769.1,15049,142
PV426769.1,15050,55
PV426769.1,15051,32
PV426769.1,15052,43
PV426769.1,15053,120
PV426769.1,15054,151
PV426769.1,15055,158
PV426769.1,15056,167
PV426769.1,15057,166
PV426769.1,15058,162
PV426769.1,15059,187
PV426769.1,15060,188
PV426769.1,15061,190
PV426769.1,15062,194
PV426769.1,15063,191
PV426769.1,15064,192
PV426769.1,15065,188
PV426769.1,15066,171
PV426769.1,15067,160
PV426769.1,15068,183
PV426769.1,15069,185
PV426769.1,15070,186
PV426769.1,15071,175
PV426769.1,15072,183
PV426769.1,15073,190
PV426769.1,15074,190
PV426769.1,15075,184
PV426769.1,15076,190
PV426769.1,15077,186
PV426769.1,15078,190
PV426769.1,15079,179
PV426769.1,15080,175
PV426769.1,15081,176
PV426769.1,15082,131
PV426769.1,15083,181
PV426769.1,15084,174
PV426769.1,15085,175
PV426769.1,15086,168
PV426769.1,15087,169
PV426769.1,15088,158
PV426769.1,15089,177
PV426769.1,15090,175
PV426769.1,15091,136
PV426769.1,15092,173
PV426769.1,15093,173
PV426769.1,15094,171
PV426769.1,15095,178
PV426769.1,15096,168
PV426769.1,15097,171
PV426769.1,15098,157
PV426769.1,15099,163
PV426769.1,15100,170
PV426769.1,15101,172
PV426769.1,15102,151
PV426769.1,15103,154
PV426769.1,15104,158
PV426769.1,15105,161
PV426769.1,15106,169
PV426769.1,15107,168
PV426769.1,15108,150
PV426769.1,15109,160
PV426769.1,15110,158
PV426769.1,15111,151
PV426769.1,15112,145
PV426769.1,15113,167
PV426769.1,15114,164
PV426769.1,15115,163
PV426769.1,15116,160
PV426769.1,15117,160
PV426769.1,15118,159
PV426769.1,15119,156
PV426769.1,15120,136
PV426769.1,15121,97
PV426769.1,15122,117
PV426769.1,15123,141
PV426769.1,15124,142
PV426769.1,15125,143
PV426769.1,15126,128
PV426769.1,15127,140
PV426769.1,15128,135
PV426769.1,15129,133
PV426769.1,15130,131
PV426769.1,15131,135
PV426769.1,15132,130
PV426769.1,15133,123
PV426769.1,15134,111
PV426769.1,15135,119
PV426769.1,15136,118
PV426769.1,15137,110
PV426769.1,15138,113
PV426769.1,15139,106
PV426769.1,15140,106
PV426769.1,15141,89
PV426769.1,15142,83
PV426769.1,15143,54
PV426769.1,15144,79
PV426769.1,15145,78
PV426769.1,15146,85
PV426769.1,15147,25
PV426769.1,15148,27
PV426769.1,15149,32
PV426769.1,15150,37
PV426769.1,15151,89
PV426769.1,15152,99
PV426769.1,15153,103
PV426769.1,15154,96
PV426769.1,15155,100
PV426769.1,15156,99
PV426769.1,15157,104
PV426769.1,15158,105
PV426769.1,15159,102
PV426769.1,15160,50
PV426769.1,15161,54
PV426769.1,15162,92
PV426769.1,15163,95
PV426769.1,15164,85
PV426769.1,15165,86
PV426769.1,15166,86
PV426769.1,15167,88
PV426769.1,15168,97
PV426769.1,15169,89
PV426769.1,15170,68
PV426769.1,15171,90
PV426769.1,15172,97
PV426769.1,15173,100
PV426769.1,15174,96
PV426769.1,15175,97
PV426769.1,15176,99
PV426769.1,15177,96
PV426769.1,15178,41
PV426769.1,15179,45
PV426769.1,15180,96
PV426769.1,15181,101
PV426769.1,15182,92
PV426769.1,15183,74
PV426769.1,15184,97
PV426769.1,15185,99
PV426769.1,15186,79
PV426769.1,15187,96
PV426769.1,15188,101
PV426769.1,15189,97
PV426769.1,15190,98
PV426769.1,15191,100
PV426769.1,15192,102
PV426769.1,15193,73
PV426769.1,15194,51
PV426769.1,15195,100
PV426769.1,15196,101
PV426769.1,15197,99
PV426769.1,15198,41
PV426769.1,15199,59
PV426769.1,15200,90
PV426769.1,15201,91
PV426769.1,15202,98
PV426769.1,15203,96
PV426769.1,15204,100
PV426769.1,15205,99
PV426769.1,15206,95
PV426769.1,15207,47
PV426769.1,15208,88
PV426769.1,15209,78
PV426769.1,15210,96
PV426769.1,15211,94
PV426769.1,15212,62
PV426769.1,15213,82
PV426769.1,15214,44
PV426769.1,15215,125
PV426769.1,15216,131
PV426769.1,15217,132
PV426769.1,15218,129
PV426769.1,15219,129
PV426769.1,15220,111
PV426769.1,15221,150
PV426769.1,15222,153
PV426769.1,15223,148
PV426769.1,15224,148
PV426769.1,15225,136
PV426769.1,15226,149
PV426769.1,15227,152
PV426769.1,15228,166
PV426769.1,15229,169
PV426769.1,15230,163
PV426769.1,15231,146
PV426769.1,15232,165
PV426769.1,15233,155
PV426769.1,15234,164
PV426769.1,15235,144
PV426769.1,15236,144
PV426769.1,15237,150
PV426769.1,15238,164
PV426769.1,15239,178
PV426769.1,15240,179
PV426769.1,15241,178
PV426769.1,15242,180
PV426769.1,15243,148
PV426769.1,15244,182
PV426769.1,15245,182
PV426769.1,15246,176
PV426769.1,15247,150
PV426769.1,15248,142
PV426769.1,15249,182
PV426769.1,15250,185
PV426769.1,15251,184
PV426769.1,15252,172
PV426769.1,15253,182
PV426769.1,15254,183
PV426769.1,15255,179
PV426769.1,15256,184
PV426769.1,15257,184
PV426769.1,15258,182
PV426769.1,15259,165
PV426769.1,15260,171
PV426769.1,15261,160
PV426769.1,15262,170
PV426769.1,15263,180
PV426769.1,15264,179
PV426769.1,15265,96
PV426769.1,15266,121
PV426769.1,15267,188
PV426769.1,15268,192
PV426769.1,15269,194
PV426769.1,15270,195
PV426769.1,15271,174
PV426769.1,15272,157
PV426769.1,15273,157
PV426769.1,15274,194
PV426769.1,15275,199
PV426769.1,15276,192
PV426769.1,15277,203
PV426769.1,15278,201
PV426769.1,15279,201
PV426769.1,15280,180
PV426769.1,15281,165
PV426769.1,15282,153
PV426769.1,15283,180
PV426769.1,15284,190
PV426769.1,15285,162
PV426769.1,15286,199
PV426769.1,15287,197
PV426769.1,15288,203
PV426769.1,15289,202
PV426769.1,15290,200
PV426769.1,15291,200
PV426769.1,15292,176
PV426769.1,15293,181
PV426769.1,15294,161
PV426769.1,15295,188
PV426769.1,15296,213
PV426769.1,15297,211
PV426769.1,15298,212
PV426769.1,15299,199
PV426769.1,15300,213
PV426769.1,15301,218
PV426769.1,15302,222
PV426769.1,15303,220
PV426769.1,15304,223
PV426769.1,15305,222
PV426769.1,15306,220
PV426769.1,15307,219
PV426769.1,15308,220
PV426769.1,15309,218
PV426769.1,15310,220
PV426769.1,15311,218
PV426769.1,15312,216
PV426769.1,15313,214
PV426769.1,15314,217
PV426769.1,15315,200
PV426769.1,15316,184
PV426769.1,15317,171
PV426769.1,15318,214
PV426769.1,15319,223
PV426769.1,15320,223
PV426769.1,15321,222
PV426769.1,15322,221
PV426769.1,15323,221
PV426769.1,15324,211
PV426769.1,15325,214
PV426769.1,15326,214
PV426769.1,15327,211
PV426769.1,15328,178
PV426769.1,15329,207
PV426769.1,15330,201
PV426769.1,15331,203
PV426769.1,15332,209
PV426769.1,15333,181
PV426769.1,15334,192
PV426769.1,15335,184
PV426769.1,15336,188
PV426769.1,15337,215
PV426769.1,15338,216
PV426769.1,15339,220
PV426769.1,15340,219
PV426769.1,15341,214
PV426769.1,15342,181
PV426769.1,15343,166
PV426769.1,15344,212
PV426769.1,15345,218
PV426769.1,15346,212
PV426769.1,15347,216
PV426769.1,15348,213
PV426769.1,15349,215
PV426769.1,15350,202
PV426769.1,15351,164
PV426769.1,15352,144
PV426769.1,15353,185
PV426769.1,15354,190
PV426769.1,15355,207
PV426769.1,15356,206
PV426769.1,15357,194
PV426769.1,15358,182
PV426769.1,15359,181
PV426769.1,15360,149
PV426769.1,15361,139
PV426769.1,15362,169
PV426769.1,15363,169
PV426769.1,15364,181
PV426769.1,15365,173
PV426769.1,15366,186
PV426769.1,15367,191
PV426769.1,15368,190
PV426769.1,15369,182
PV426769.1,15370,188
PV426769.1,15371,197
PV426769.1,15372,196
PV426769.1,15373,195
PV426769.1,15374,159
PV426769.1,15375,183
PV426769.1,15376,166
PV426769.1,15377,83
PV426769.1,15378,181
PV426769.1,15379,162
PV426769.1,15380,133
PV426769.1,15381,170
PV426769.1,15382,194
PV426769.1,15383,198
PV426769.1,15384,194
PV426769.1,15385,197
PV426769.1,15386,201
PV426769.1,15387,199
PV426769.1,15388,168
PV426769.1,15389,75
PV426769.1,15390,97
PV426769.1,15391,121
PV426769.1,15392,132
PV426769.1,15393,201
PV426769.1,15394,194
PV426769.1,15395,201
PV426769.1,15396,166
PV426769.1,15397,200
PV426769.1,15398,197
PV426769.1,15399,191
PV426769.1,15400,193
PV426769.1,15401,200
PV426769.1,15402,192
PV426769.1,15403,195
PV426769.1,15404,206
PV426769.1,15405,206
PV426769.1,15406,170
PV426769.1,15407,185
PV426769.1,15408,186
PV426769.1,15409,198
PV426769.1,15410,192
PV426769.1,15411,201
PV426769.1,15412,205
PV426769.1,15413,202
PV426769.1,15414,104
PV426769.1,15415,112
PV426769.1,15416,197
PV426769.1,15417,196
PV426769.1,15418,159
PV426769.1,15419,152
PV426769.1,15420,214
PV426769.1,15421,216
PV426769.1,15422,217
PV426769.1,15423,207
PV426769.1,15424,199
PV426769.1,15425,203
PV426769.1,15426,192
PV426769.1,15427,216
PV426769.1,15428,210
PV426769.1,15429,127
PV426769.1,15430,97
PV426769.1,15431,225
PV426769.1,15432,231
PV426769.1,15433,206
PV426769.1,15434,225
PV426769.1,15435,227
PV426769.1,15436,260
PV426769.1,15437,261
PV426769.1,15438,266
PV426769.1,15439,273
PV426769.1,15440,273
PV426769.1,15441,271
PV426769.1,15442,273
PV426769.1,15443,272
PV426769.1,15444,254
PV426769.1,15445,256
PV426769.1,15446,253
PV426769.1,15447,248
PV426769.1,15448,273
PV426769.1,15449,272
PV426769.1,15450,280
PV426769.1,15451,274
PV426769.1,15452,280
PV426769.1,15453,282
PV426769.1,15454,282
PV426769.1,15455,280
PV426769.1,15456,278
PV426769.1,15457,281
PV426769.1,15458,276
PV426769.1,15459,241
PV426769.1,15460,208
PV426769.1,15461,264
PV426769.1,15462,279
PV426769.1,15463,283
PV426769.1,15464,283
PV426769.1,15465,279
PV426769.1,15466,285
PV426769.1,15467,272
PV426769.1,15468,266
PV426769.1,15469,273
PV426769.1,15470,234
PV426769.1,15471,223
PV426769.1,15472,255
PV426769.1,15473,223
PV426769.1,15474,279
PV426769.1,15475,274
PV426769.1,15476,282
PV426769.1,15477,286
PV426769.1,15478,285
PV426769.1,15479,229
PV426769.1,15480,282
PV426769.1,15481,278
PV426769.1,15482,274
PV426769.1,15483,224
PV426769.1,15484,205
PV426769.1,15485,288
PV426769.1,15486,291
PV426769.1,15487,297
PV426769.1,15488,299
PV426769.1,15489,297
PV426769.1,15490,294
PV426769.1,15491,279
PV426769.1,15492,222
PV426769.1,15493,217
PV426769.1,15494,279
PV426769.1,15495,282
PV426769.1,15496,241
PV426769.1,15497,308
PV426769.1,15498,297
PV426769.1,15499,302
PV426769.1,15500,302
PV426769.1,15501,307
PV426769.1,15502,304
PV426769.1,15503,303
PV426769.1,15504,272
PV426769.1,15505,301
PV426769.1,15506,246
PV426769.1,15507,308
PV426769.1,15508,299
PV426769.1,15509,309
PV426769.1,15510,297
PV426769.1,15511,298
PV426769.1,15512,307
PV426769.1,15513,307
PV426769.1,15514,305
PV426769.1,15515,309
PV426769.1,15516,303
PV426769.1,15517,304
PV426769.1,15518,304
PV426769.1,15519,305
PV426769.1,15520,304
PV426769.1,15521,301
PV426769.1,15522,294
PV426769.1,15523,262
PV426769.1,15524,272
PV426769.1,15525,239
PV426769.1,15526,241
PV426769.1,15527,210
PV426769.1,15528,197
PV426769.1,15529,267
PV426769.1,15530,251
PV426769.1,15531,258
PV426769.1,15532,283
PV426769.1,15533,283
PV426769.1,15534,275
PV426769.1,15535,213
PV426769.1,15536,201
PV426769.1,15537,282
PV426769.1,15538,287
PV426769.1,15539,289
PV426769.1,15540,285
PV426769.1,15541,283
PV426769.1,15542,282
PV426769.1,15543,240
