Chromosome,Position,Coverage
PV426769.1,14635,8896
PV426769.1,14636,8889
PV426769.1,14637,8889
PV426769.1,14638,8889
PV426769.1,14639,8886
PV426769.1,14640,8886
PV426769.1,14641,8886
PV426769.1,14642,8886
PV426769.1,14643,8886
PV426769.1,14644,8886
PV426769.1,14645,8886
PV426769.1,14646,8886
PV426769.1,14647,8886
PV426769.1,14648,8886
PV426769.1,14649,8886
PV426769.1,14650,8886
PV426769.1,14651,8886
PV426769.1,14652,8886
PV426769.1,14653,8886
PV426769.1,14654,8886
PV426769.1,14655,8886
PV426769.1,14656,8886
PV426769.1,14657,8886
PV426769.1,14658,8886
PV426769.1,14659,8886
PV426769.1,14660,8886
PV426769.1,14661,8886
PV426769.1,14662,8886
PV426769.1,14663,8886
PV426769.1,14664,8886
PV426769.1,14665,8886
PV426769.1,14666,8886
PV426769.1,14667,8886
PV426769.1,14668,8886
PV426769.1,14669,8886
PV426769.1,14670,8886
PV426769.1,14671,8886
PV426769.1,14672,8886
PV426769.1,14673,8886
PV426769.1,14674,8886
PV426769.1,14675,8886
PV426769.1,14676,8886
PV426769.1,14677,8886
PV426769.1,14678,8886
PV426769.1,14679,8886
PV426769.1,14680,8886
PV426769.1,14681,8886
PV426769.1,14682,8886
PV426769.1,14683,8886
PV426769.1,14684,8886
PV426769.1,14685,8886
PV426769.1,14686,8886
PV426769.1,14687,8886
PV426769.1,14688,8886
PV426769.1,14689,8886
PV426769.1,14690,8886
PV426769.1,14691,8886
PV426769.1,14692,8886
PV426769.1,14693,8886
PV426769.1,14694,8886
PV426769.1,14695,8886
PV426769.1,14696,8886
PV426769.1,14697,8885
PV426769.1,14698,8873
PV426769.1,14699,8873
PV426769.1,14700,8873
PV426769.1,14701,8860
PV426769.1,14702,8860
PV426769.1,14703,8860
PV426769.1,14704,8860
PV426769.1,14705,8858
PV426769.1,14706,8858
PV426769.1,14707,8849
PV426769.1,14708,8849
PV426769.1,14709,8849
PV426769.1,14710,8849
PV426769.1,14711,8848
PV426769.1,14712,8848
PV426769.1,14713,8848
PV426769.1,14714,8848
PV426769.1,14715,8848
PV426769.1,14716,8848
PV426769.1,14717,8848
PV426769.1,14718,8848
PV426769.1,14719,8848
PV426769.1,14720,8848
PV426769.1,14721,8848
PV426769.1,14722,8848
PV426769.1,14723,8848
PV426769.1,14724,8848
PV426769.1,14725,8848
PV426769.1,14726,8848
PV426769.1,14727,8847
PV426769.1,14728,8847
PV426769.1,14729,8847
PV426769.1,14730,8847
PV426769.1,14731,8847
PV426769.1,14732,8847
PV426769.1,14733,8847
PV426769.1,14734,8847
PV426769.1,14735,8847
PV426769.1,14736,8847
PV426769.1,14737,8847
PV426769.1,14738,8847
PV426769.1,14739,8847
PV426769.1,14740,8847
PV426769.1,14741,8846
PV426769.1,14742,8846
PV426769.1,14743,8846
PV426769.1,14744,8846
PV426769.1,14745,8846
PV426769.1,14746,8846
PV426769.1,14747,8846
PV426769.1,14748,8846
PV426769.1,14749,8846
PV426769.1,14750,8846
PV426769.1,14751,8846
PV426769.1,14752,8846
PV426769.1,14753,8846
PV426769.1,14754,8844
PV426769.1,14755,8844
PV426769.1,14756,8844
PV426769.1,14757,8844
PV426769.1,14758,8844
PV426769.1,14759,8844
PV426769.1,14760,8843
PV426769.1,14761,8842
PV426769.1,14762,8839
PV426769.1,14763,8838
PV426769.1,14764,8838
PV426769.1,14765,8838
PV426769.1,14766,8836
PV426769.1,14767,8834
PV426769.1,14768,8834
PV426769.1,14769,8833
PV426769.1,14770,8828
PV426769.1,14771,8827
PV426769.1,14772,8824
PV426769.1,14773,8822
PV426769.1,14774,8817
PV426769.1,14775,8799
PV426769.1,14776,8799
PV426769.1,14777,8799
PV426769.1,14778,8799
PV426769.1,14779,8799
PV426769.1,14780,8799
PV426769.1,14781,8799
PV426769.1,14782,8799
PV426769.1,14783,8799
PV426769.1,14784,8798
PV426769.1,14785,8798
PV426769.1,14786,8798
PV426769.1,14787,8798
PV426769.1,14788,8798
PV426769.1,14789,8798
PV426769.1,14790,8797
PV426769.1,14791,8797
PV426769.1,14792,8797
PV426769.1,14793,8797
PV426769.1,14794,8796
PV426769.1,14795,8796
PV426769.1,14796,8796
PV426769.1,14797,8796
PV426769.1,14798,8796
PV426769.1,14799,8796
PV426769.1,14800,8796
PV426769.1,14801,8796
PV426769.1,14802,8796
PV426769.1,14803,8795
PV426769.1,14804,8795
PV426769.1,14805,8787
PV426769.1,14806,8787
PV426769.1,14807,8787
PV426769.1,14808,8787
PV426769.1,14809,8787
PV426769.1,14810,8786
PV426769.1,14811,8786
PV426769.1,14812,8786
PV426769.1,14813,8786
PV426769.1,14814,8786
PV426769.1,14815,8786
PV426769.1,14816,8786
PV426769.1,14817,8785
PV426769.1,14818,8785
PV426769.1,14819,8785
PV426769.1,14820,8729
PV426769.1,14821,8729
PV426769.1,14822,8729
PV426769.1,14823,8729
PV426769.1,14824,8729
PV426769.1,14825,8729
PV426769.1,14826,8729
PV426769.1,14827,8729
PV426769.1,14828,8729
PV426769.1,14829,8729
PV426769.1,14830,8729
PV426769.1,14831,8729
PV426769.1,14832,8729
PV426769.1,14833,8729
PV426769.1,14834,8729
PV426769.1,14835,8729
PV426769.1,14836,8729
PV426769.1,14837,8729
PV426769.1,14838,8729
PV426769.1,14839,8729
PV426769.1,14840,8727
PV426769.1,14841,8727
PV426769.1,14842,8727
PV426769.1,14843,8727
PV426769.1,14844,8727
PV426769.1,14845,8727
PV426769.1,14846,8727
PV426769.1,14847,8727
PV426769.1,14848,8727
PV426769.1,14849,8727
PV426769.1,14850,8727
PV426769.1,14851,8727
PV426769.1,14852,8727
PV426769.1,14853,8727
PV426769.1,14854,8727
PV426769.1,14855,8727
PV426769.1,14856,8727
PV426769.1,14857,8727
PV426769.1,14858,8727
PV426769.1,14859,8727
PV426769.1,14860,8727
PV426769.1,14861,8727
PV426769.1,14862,8727
PV426769.1,14863,8727
PV426769.1,14864,8727
PV426769.1,14865,8725
PV426769.1,14866,8722
PV426769.1,14867,8722
PV426769.1,14868,8722
PV426769.1,14869,8722
PV426769.1,14870,8722
PV426769.1,14871,8722
PV426769.1,14872,8722
PV426769.1,14873,8722
PV426769.1,14874,8722
PV426769.1,14875,8722
PV426769.1,14876,8722
PV426769.1,14877,8720
PV426769.1,14878,8720
PV426769.1,14879,8720
PV426769.1,14880,8720
PV426769.1,14881,8720
PV426769.1,14882,8720
PV426769.1,14883,8720
PV426769.1,14884,8720
PV426769.1,14885,8720
PV426769.1,14886,8720
PV426769.1,14887,8720
PV426769.1,14888,8720
PV426769.1,14889,8720
PV426769.1,14890,8720
PV426769.1,14891,8720
PV426769.1,14892,8717
PV426769.1,14893,8715
PV426769.1,14894,8713
PV426769.1,14895,8713
PV426769.1,14896,8713
PV426769.1,14897,8712
PV426769.1,14898,8712
PV426769.1,14899,8712
PV426769.1,14900,8712
PV426769.1,14901,8709
PV426769.1,14902,8708
PV426769.1,14903,8706
PV426769.1,14904,8700
PV426769.1,14905,8700
PV426769.1,14906,8700
PV426769.1,14907,8700
PV426769.1,14908,8700
PV426769.1,14909,8692
PV426769.1,14910,8692
PV426769.1,14911,8692
PV426769.1,14912,8692
PV426769.1,14913,8692
PV426769.1,14914,8691
PV426769.1,14915,8690
PV426769.1,14916,8684
PV426769.1,14917,8682
PV426769.1,14918,8674
PV426769.1,14919,8673
PV426769.1,14920,8654
PV426769.1,14921,8654
PV426769.1,14922,8654
PV426769.1,14923,8654
PV426769.1,14924,8654
PV426769.1,14925,8652
PV426769.1,14926,8651
PV426769.1,14927,8651
PV426769.1,14928,8651
PV426769.1,14929,8651
PV426769.1,14930,8651
PV426769.1,14931,8647
PV426769.1,14932,8646
PV426769.1,14933,8644
PV426769.1,14934,8638
PV426769.1,14935,8609
PV426769.1,14936,8607
PV426769.1,14937,8606
PV426769.1,14938,8601
PV426769.1,14939,8599
PV426769.1,14940,8590
PV426769.1,14941,8575
PV426769.1,14942,8571
PV426769.1,14943,8571
PV426769.1,14944,8547
PV426769.1,14945,8545
PV426769.1,14946,8544
PV426769.1,14947,8543
PV426769.1,14948,8543
PV426769.1,14949,8543
PV426769.1,14950,8543
PV426769.1,14951,8543
PV426769.1,14952,8543
PV426769.1,14953,8543
PV426769.1,14954,8543
PV426769.1,14955,8543
PV426769.1,14956,8543
PV426769.1,14957,8543
PV426769.1,14958,8543
PV426769.1,14959,8543
PV426769.1,14960,8543
PV426769.1,14961,8543
PV426769.1,14962,8543
PV426769.1,14963,8543
PV426769.1,14964,8543
PV426769.1,14965,8543
PV426769.1,14966,8542
PV426769.1,14967,8542
PV426769.1,14968,8542
PV426769.1,14969,8542
PV426769.1,14970,8542
PV426769.1,14971,8542
PV426769.1,14972,8542
PV426769.1,14973,8542
PV426769.1,14974,8542
PV426769.1,14975,8542
PV426769.1,14976,8542
PV426769.1,14977,8542
PV426769.1,14978,8542
PV426769.1,14979,8542
PV426769.1,14980,8542
PV426769.1,14981,8542
PV426769.1,14982,8542
PV426769.1,14983,8542
PV426769.1,14984,8542
PV426769.1,14985,8542
PV426769.1,14986,8542
PV426769.1,14987,8542
PV426769.1,14988,8542
PV426769.1,14989,8542
PV426769.1,14990,8542
PV426769.1,14991,8542
PV426769.1,14992,8542
PV426769.1,14993,8542
PV426769.1,14994,8542
PV426769.1,14995,8542
PV426769.1,14996,8542
PV426769.1,14997,8542
PV426769.1,14998,8542
PV426769.1,14999,8542
PV426769.1,15000,8542
PV426769.1,15001,8542
PV426769.1,15002,8542
PV426769.1,15003,8542
PV426769.1,15004,8540
PV426769.1,15005,8540
PV426769.1,15006,8540
PV426769.1,15007,8540
PV426769.1,15008,8540
PV426769.1,15009,8540
PV426769.1,15010,8540
PV426769.1,15011,8540
PV426769.1,15012,8540
PV426769.1,15013,8540
PV426769.1,15014,8540
PV426769.1,15015,8540
PV426769.1,15016,8540
PV426769.1,15017,8540
PV426769.1,15018,8540
PV426769.1,15019,8540
PV426769.1,15020,8539
PV426769.1,15021,8539
PV426769.1,15022,8539
PV426769.1,15023,8539
PV426769.1,15024,8539
PV426769.1,15025,8538
PV426769.1,15026,8538
PV426769.1,15027,8538
PV426769.1,15028,8538
PV426769.1,15029,8537
PV426769.1,15030,8537
PV426769.1,15031,8537
PV426769.1,15032,8537
PV426769.1,15033,8537
PV426769.1,15034,8537
PV426769.1,15035,8537
PV426769.1,15036,8537
PV426769.1,15037,8537
PV426769.1,15038,8537
PV426769.1,15039,8537
PV426769.1,15040,8537
PV426769.1,15041,8537
PV426769.1,15042,8537
PV426769.1,15043,8537
PV426769.1,15044,8537
PV426769.1,15045,8537
PV426769.1,15046,8537
PV426769.1,15047,8537
PV426769.1,15048,8537
PV426769.1,15049,8537
PV426769.1,15050,8537
PV426769.1,15051,8537
PV426769.1,15052,8537
PV426769.1,15053,8537
PV426769.1,15054,8537
PV426769.1,15055,8537
PV426769.1,15056,8537
PV426769.1,15057,8541
PV426769.1,15058,8539
PV426769.1,15059,8539
PV426769.1,15060,8536
PV426769.1,15061,8534
PV426769.1,15062,8533
PV426769.1,15063,8533
PV426769.1,15064,8532
PV426769.1,15065,8532
PV426769.1,15066,8532
PV426769.1,15067,8532
PV426769.1,15068,8532
PV426769.1,15069,8532
PV426769.1,15070,8532
PV426769.1,15071,8532
PV426769.1,15072,8532
PV426769.1,15073,8532
PV426769.1,15074,8532
PV426769.1,15075,8532
PV426769.1,15076,8532
PV426769.1,15077,8532
PV426769.1,15078,8532
PV426769.1,15079,8532
PV426769.1,15080,8532
PV426769.1,15081,8532
PV426769.1,15082,8532
PV426769.1,15083,8532
PV426769.1,15084,8532
PV426769.1,15085,8532
PV426769.1,15086,8532
PV426769.1,15087,8532
PV426769.1,15088,8532
PV426769.1,15089,8532
PV426769.1,15090,8532
PV426769.1,15091,8532
PV426769.1,15092,8532
PV426769.1,15093,8532
PV426769.1,15094,8532
PV426769.1,15095,8532
PV426769.1,15096,8532
PV426769.1,15097,8532
PV426769.1,15098,8532
PV426769.1,15099,8532
PV426769.1,15100,8532
PV426769.1,15101,8532
PV426769.1,15102,8532
PV426769.1,15103,8532
PV426769.1,15104,8532
PV426769.1,15105,8532
PV426769.1,15106,8532
PV426769.1,15107,8532
PV426769.1,15108,8532
PV426769.1,15109,8532
PV426769.1,15110,8532
PV426769.1,15111,8532
PV426769.1,15112,8532
PV426769.1,15113,8530
PV426769.1,15114,8516
PV426769.1,15115,8516
PV426769.1,15116,8516
PV426769.1,15117,8516
PV426769.1,15118,8516
PV426769.1,15119,8516
PV426769.1,15120,8516
PV426769.1,15121,8516
PV426769.1,15122,8516
PV426769.1,15123,8516
PV426769.1,15124,8516
PV426769.1,15125,8516
PV426769.1,15126,8516
PV426769.1,15127,8516
PV426769.1,15128,8516
PV426769.1,15129,8516
PV426769.1,15130,8516
PV426769.1,15131,8515
PV426769.1,15132,8514
PV426769.1,15133,8514
PV426769.1,15134,8514
PV426769.1,15135,8514
PV426769.1,15136,8514
PV426769.1,15137,8514
PV426769.1,15138,8514
PV426769.1,15139,8514
PV426769.1,15140,8514
PV426769.1,15141,8514
PV426769.1,15142,8514
PV426769.1,15143,8514
PV426769.1,15144,8514
PV426769.1,15145,8514
PV426769.1,15146,8513
PV426769.1,15147,8513
PV426769.1,15148,8513
PV426769.1,15149,8513
PV426769.1,15150,8513
PV426769.1,15151,8512
PV426769.1,15152,8512
PV426769.1,15153,8512
PV426769.1,15154,8512
PV426769.1,15155,8512
PV426769.1,15156,8512
PV426769.1,15157,8512
PV426769.1,15158,8512
PV426769.1,15159,8512
PV426769.1,15160,8512
PV426769.1,15161,8512
PV426769.1,15162,8512
PV426769.1,15163,8512
PV426769.1,15164,8512
PV426769.1,15165,8512
PV426769.1,15166,8512
PV426769.1,15167,8512
PV426769.1,15168,8512
PV426769.1,15169,8512
PV426769.1,15170,8512
PV426769.1,15171,8512
PV426769.1,15172,8512
PV426769.1,15173,8512
PV426769.1,15174,8512
PV426769.1,15175,8512
PV426769.1,15176,8512
PV426769.1,15177,8512
PV426769.1,15178,8512
PV426769.1,15179,8512
PV426769.1,15180,8512
PV426769.1,15181,8512
PV426769.1,15182,8512
PV426769.1,15183,8512
PV426769.1,15184,8512
PV426769.1,15185,8512
PV426769.1,15186,8512
PV426769.1,15187,8512
PV426769.1,15188,8512
PV426769.1,15189,8512
PV426769.1,15190,8512
PV426769.1,15191,8512
PV426769.1,15192,8512
PV426769.1,15193,8512
PV426769.1,15194,8512
PV426769.1,15195,8512
PV426769.1,15196,8512
PV426769.1,15197,8512
PV426769.1,15198,8512
PV426769.1,15199,8512
PV426769.1,15200,8512
PV426769.1,15201,8512
PV426769.1,15202,8512
PV426769.1,15203,8512
PV426769.1,15204,8512
PV426769.1,15205,8512
PV426769.1,15206,8512
PV426769.1,15207,8512
PV426769.1,15208,8512
PV426769.1,15209,8512
PV426769.1,15210,8512
PV426769.1,15211,8512
PV426769.1,15212,8512
PV426769.1,15213,8512
PV426769.1,15214,8512
PV426769.1,15215,8512
PV426769.1,15216,8512
PV426769.1,15217,8512
PV426769.1,15218,8512
PV426769.1,15219,8512
PV426769.1,15220,8512
PV426769.1,15221,8512
PV426769.1,15222,8512
PV426769.1,15223,8512
PV426769.1,15224,8512
PV426769.1,15225,8512
PV426769.1,15226,8512
PV426769.1,15227,8512
PV426769.1,15228,8512
PV426769.1,15229,8512
PV426769.1,15230,8512
PV426769.1,15231,8512
PV426769.1,15232,8512
PV426769.1,15233,8512
PV426769.1,15234,8512
PV426769.1,15235,8512
PV426769.1,15236,8512
PV426769.1,15237,8512
PV426769.1,15238,8512
PV426769.1,15239,8512
PV426769.1,15240,8512
PV426769.1,15241,8435
PV426769.1,15242,8323
PV426769.1,15243,8157
PV426769.1,15244,7947
PV426769.1,15245,7728
PV426769.1,15246,6683
PV426769.1,15247,6537
PV426769.1,15248,6532
PV426769.1,15249,6483
PV426769.1,15250,6483
PV426769.1,15251,6479
PV426769.1,15252,6479
PV426769.1,15253,6479
PV426769.1,15254,6479
PV426769.1,15255,6477
PV426769.1,15256,6475
PV426769.1,15257,6471
PV426769.1,15258,6458
PV426769.1,15259,6411
PV426769.1,15260,6394
PV426769.1,15261,6382
PV426769.1,15262,6086
PV426769.1,15263,6086
PV426769.1,15264,6086
PV426769.1,15265,6086
PV426769.1,15266,6086
PV426769.1,15267,6086
PV426769.1,15268,6086
PV426769.1,15269,6086
PV426769.1,15270,6086
PV426769.1,15271,6086
PV426769.1,15272,6086
PV426769.1,15273,6086
PV426769.1,15274,6086
PV426769.1,15275,6086
PV426769.1,15276,6086
PV426769.1,15277,6086
PV426769.1,15278,6086
PV426769.1,15279,6086
PV426769.1,15280,6086
PV426769.1,15281,6086
PV426769.1,15282,6086
PV426769.1,15283,6086
PV426769.1,15284,6086
PV426769.1,15285,6086
PV426769.1,15286,6086
PV426769.1,15287,6086
PV426769.1,15288,6086
PV426769.1,15289,6086
PV426769.1,15290,6086
PV426769.1,15291,6086
PV426769.1,15292,6086
PV426769.1,15293,6086
PV426769.1,15294,6086
PV426769.1,15295,6086
PV426769.1,15296,6086
PV426769.1,15297,6086
PV426769.1,15298,6086
PV426769.1,15299,6086
PV426769.1,15300,6086
PV426769.1,15301,6086
PV426769.1,15302,6086
PV426769.1,15303,6086
PV426769.1,15304,6086
PV426769.1,15305,6086
PV426769.1,15306,6086
PV426769.1,15307,6086
PV426769.1,15308,6086
PV426769.1,15309,6086
PV426769.1,15310,6086
PV426769.1,15311,6086
PV426769.1,15312,6086
PV426769.1,15313,6086
PV426769.1,15314,6086
PV426769.1,15315,6086
PV426769.1,15316,6086
PV426769.1,15317,6086
PV426769.1,15318,6086
PV426769.1,15319,6086
PV426769.1,15320,6086
PV426769.1,15321,6086
PV426769.1,15322,6086
PV426769.1,15323,6086
PV426769.1,15324,6086
PV426769.1,15325,6086
PV426769.1,15326,6086
PV426769.1,15327,6086
PV426769.1,15328,6086
PV426769.1,15329,6086
PV426769.1,15330,6086
PV426769.1,15331,6086
PV426769.1,15332,6086
PV426769.1,15333,6086
PV426769.1,15334,6086
PV426769.1,15335,6086
PV426769.1,15336,6086
PV426769.1,15337,6083
PV426769.1,15338,6082
PV426769.1,15339,6082
PV426769.1,15340,6080
PV426769.1,15341,6080
PV426769.1,15342,6080
PV426769.1,15343,6080
PV426769.1,15344,6080
PV426769.1,15345,6069
PV426769.1,15346,6069
PV426769.1,15347,6069
PV426769.1,15348,6069
PV426769.1,15349,6069
PV426769.1,15350,6069
PV426769.1,15351,6069
PV426769.1,15352,6069
PV426769.1,15353,6069
PV426769.1,15354,6069
PV426769.1,15355,6069
PV426769.1,15356,6069
PV426769.1,15357,6069
PV426769.1,15358,6069
PV426769.1,15359,6069
PV426769.1,15360,6069
PV426769.1,15361,6069
PV426769.1,15362,6067
PV426769.1,15363,6063
PV426769.1,15364,6063
PV426769.1,15365,6059
PV426769.1,15366,6058
PV426769.1,15367,6058
PV426769.1,15368,6058
PV426769.1,15369,6058
PV426769.1,15370,6058
PV426769.1,15371,6058
PV426769.1,15372,6058
PV426769.1,15373,6058
PV426769.1,15374,6058
PV426769.1,15375,6058
PV426769.1,15376,6058
PV426769.1,15377,6058
PV426769.1,15378,6058
PV426769.1,15379,6058
PV426769.1,15380,6058
PV426769.1,15381,6058
PV426769.1,15382,6058
PV426769.1,15383,6058
PV426769.1,15384,6058
PV426769.1,15385,6058
PV426769.1,15386,6058
PV426769.1,15387,6058
PV426769.1,15388,6058
PV426769.1,15389,6058
PV426769.1,15390,6058
PV426769.1,15391,6058
PV426769.1,15392,6058
PV426769.1,15393,6058
PV426769.1,15394,6058
PV426769.1,15395,6058
PV426769.1,15396,6058
PV426769.1,15397,6058
PV426769.1,15398,6058
PV426769.1,15399,6058
PV426769.1,15400,6058
PV426769.1,15401,6058
PV426769.1,15402,6058
PV426769.1,15403,6058
PV426769.1,15404,6058
PV426769.1,15405,6057
PV426769.1,15406,6054
PV426769.1,15407,6054
PV426769.1,15408,6054
PV426769.1,15409,6052
PV426769.1,15410,6052
PV426769.1,15411,6052
PV426769.1,15412,6052
PV426769.1,15413,6052
PV426769.1,15414,6052
PV426769.1,15415,6052
PV426769.1,15416,6052
PV426769.1,15417,6052
PV426769.1,15418,6052
PV426769.1,15419,6052
PV426769.1,15420,6052
PV426769.1,15421,6052
PV426769.1,15422,6052
PV426769.1,15423,6052
PV426769.1,15424,6052
PV426769.1,15425,6052
PV426769.1,15426,6052
PV426769.1,15427,6052
PV426769.1,15428,6052
PV426769.1,15429,6052
PV426769.1,15430,6052
PV426769.1,15431,6052
PV426769.1,15432,6052
PV426769.1,15433,6052
PV426769.1,15434,6052
PV426769.1,15435,6052
PV426769.1,15436,6052
PV426769.1,15437,6052
PV426769.1,15438,6050
PV426769.1,15439,6050
PV426769.1,15440,6050
PV426769.1,15441,6050
PV426769.1,15442,6050
PV426769.1,15443,6050
PV426769.1,15444,6050
PV426769.1,15445,6050
PV426769.1,15446,6050
PV426769.1,15447,6050
PV426769.1,15448,6050
PV426769.1,15449,6049
PV426769.1,15450,6049
PV426769.1,15451,6049
PV426769.1,15452,6049
PV426769.1,15453,6049
PV426769.1,15454,6049
PV426769.1,15455,6049
PV426769.1,15456,6049
PV426769.1,15457,6049
PV426769.1,15458,6049
PV426769.1,15459,6049
PV426769.1,15460,6049
PV426769.1,15461,6049
PV426769.1,15462,6049
PV426769.1,15463,6049
PV426769.1,15464,6049
PV426769.1,15465,6049
PV426769.1,15466,6049
PV426769.1,15467,6049
PV426769.1,15468,6049
PV426769.1,15469,6049
PV426769.1,15470,6049
PV426769.1,15471,6049
PV426769.1,15472,6049
PV426769.1,15473,6049
PV426769.1,15474,6049
PV426769.1,15475,6049
PV426769.1,15476,6048
PV426769.1,15477,6048
PV426769.1,15478,6045
PV426769.1,15479,6045
PV426769.1,15480,6045
PV426769.1,15481,6045
PV426769.1,15482,6045
PV426769.1,15483,6027
PV426769.1,15484,6027
PV426769.1,15485,6027
PV426769.1,15486,6027
PV426769.1,15487,6027
PV426769.1,15488,6027
PV426769.1,15489,6025
PV426769.1,15490,6025
PV426769.1,15491,6025
PV426769.1,15492,6025
PV426769.1,15493,6023
PV426769.1,15494,6023
PV426769.1,15495,6023
PV426769.1,15496,6021
PV426769.1,15497,6021
PV426769.1,15498,6021
PV426769.1,15499,6021
PV426769.1,15500,6021
PV426769.1,15501,6021
PV426769.1,15502,6021
PV426769.1,15503,6021
PV426769.1,15504,6021
PV426769.1,15505,6021
PV426769.1,15506,6021
PV426769.1,15507,6021
PV426769.1,15508,6021
PV426769.1,15509,6021
PV426769.1,15510,6021
PV426769.1,15511,6021
PV426769.1,15512,6021
PV426769.1,15513,6021
PV426769.1,15514,6021
PV426769.1,15515,6021
PV426769.1,15516,6021
PV426769.1,15517,6021
PV426769.1,15518,6021
PV426769.1,15519,6021
PV426769.1,15520,6021
PV426769.1,15521,6021
PV426769.1,15522,6021
PV426769.1,15523,6021
PV426769.1,15524,6021
PV426769.1,15525,6021
PV426769.1,15526,6021
PV426769.1,15527,6021
PV426769.1,15528,6021
PV426769.1,15529,6021
PV426769.1,15530,6021
PV426769.1,15531,6021
PV426769.1,15532,6021
PV426769.1,15533,6021
PV426769.1,15534,6021
PV426769.1,15535,6021
PV426769.1,15536,6021
PV426769.1,15537,6021
PV426769.1,15538,6021
PV426769.1,15539,6021
PV426769.1,15540,6021
PV426769.1,15541,6021
PV426769.1,15542,6021
PV426769.1,15543,6021
PV426769.1,15544,6021
PV426769.1,15545,6021
PV426769.1,15546,6021
PV426769.1,15547,6021
PV426769.1,15548,6021
PV426769.1,15549,6021
PV426769.1,15550,6021
PV426769.1,15551,6021
PV426769.1,15552,6021
PV426769.1,15553,6021
PV426769.1,15554,6021
PV426769.1,15555,6021
PV426769.1,15556,6021
PV426769.1,15557,6021
PV426769.1,15558,6021
PV426769.1,15559,6021
PV426769.1,15560,6021
PV426769.1,15561,6021
PV426769.1,15562,6021
PV426769.1,15563,6021
PV426769.1,15564,6021
PV426769.1,15565,6021
PV426769.1,15566,6021
PV426769.1,15567,6021
PV426769.1,15568,6021
PV426769.1,15569,6021
PV426769.1,15570,6021
PV426769.1,15571,6021
PV426769.1,15572,6021
PV426769.1,15573,6021
PV426769.1,15574,6021
PV426769.1,15575,6021
PV426769.1,15576,6021
PV426769.1,15577,6021
PV426769.1,15578,6021
PV426769.1,15579,6021
PV426769.1,15580,6021
PV426769.1,15581,6021
PV426769.1,15582,6021
PV426769.1,15583,6021
PV426769.1,15584,6021
PV426769.1,15585,6021
PV426769.1,15586,6021
PV426769.1,15587,6021
PV426769.1,15588,6021
PV426769.1,15589,6021
PV426769.1,15590,6020
PV426769.1,15591,6020
PV426769.1,15592,6020
PV426769.1,15593,6020
PV426769.1,15594,6020
PV426769.1,15595,6020
PV426769.1,15596,6020
PV426769.1,15597,6020
PV426769.1,15598,6020
PV426769.1,15599,6020
PV426769.1,15600,6020
PV426769.1,15601,6020
PV426769.1,15602,6020
PV426769.1,15603,6020
PV426769.1,15604,6020
PV426769.1,15605,6020
PV426769.1,15606,6020
PV426769.1,15607,6020
PV426769.1,15608,6020
PV426769.1,15609,6020
PV426769.1,15610,6020
PV426769.1,15611,6020
PV426769.1,15612,6020
PV426769.1,15613,6019
PV426769.1,15614,6019
PV426769.1,15615,6019
PV426769.1,15616,6019
PV426769.1,15617,6019
PV426769.1,15618,6019
PV426769.1,15619,6019
PV426769.1,15620,6019
PV426769.1,15621,6019
PV426769.1,15622,6019
PV426769.1,15623,6019
PV426769.1,15624,6019
PV426769.1,15625,6019
PV426769.1,15626,6019
PV426769.1,15627,6019
PV426769.1,15628,6019
PV426769.1,15629,6019
PV426769.1,15630,6019
PV426769.1,15631,6019
PV426769.1,15632,6019
PV426769.1,15633,6019
PV426769.1,15634,6019
PV426769.1,15635,6019
PV426769.1,15636,6019
PV426769.1,15637,6019
PV426769.1,15638,6019
PV426769.1,15639,6019
PV426769.1,15640,6019
PV426769.1,15641,6019
PV426769.1,15642,6019
PV426769.1,15643,6019
PV426769.1,15644,6019
PV426769.1,15645,6019
PV426769.1,15646,6019
PV426769.1,15647,6019
PV426769.1,15648,6019
PV426769.1,15649,6019
PV426769.1,15650,6019
PV426769.1,15651,6019
PV426769.1,15652,6019
PV426769.1,15653,6019
PV426769.1,15654,6019
PV426769.1,15655,6019
PV426769.1,15656,6019
PV426769.1,15657,6019
PV426769.1,15658,6019
PV426769.1,15659,6019
PV426769.1,15660,6019
PV426769.1,15661,6019
PV426769.1,15662,6019
PV426769.1,15663,6019
PV426769.1,15664,6019
PV426769.1,15665,6019
PV426769.1,15666,6019
PV426769.1,15667,6019
PV426769.1,15668,6019
PV426769.1,15669,6019
PV426769.1,15670,6019
PV426769.1,15671,6019
PV426769.1,15672,6019
PV426769.1,15673,6019
PV426769.1,15674,6019
PV426769.1,15675,6019
PV426769.1,15676,6019
PV426769.1,15677,6019
PV426769.1,15678,6019
PV426769.1,15679,6019
PV426769.1,15680,6019
PV426769.1,15681,6019
PV426769.1,15682,6019
PV426769.1,15683,6019
PV426769.1,15684,6019
PV426769.1,15685,6019
PV426769.1,15686,6019
PV426769.1,15687,6019
PV426769.1,15688,6018
PV426769.1,15689,6018
PV426769.1,15690,6018
PV426769.1,15691,6018
PV426769.1,15692,6018
PV426769.1,15693,6018
PV426769.1,15694,6018
PV426769.1,15695,6018
PV426769.1,15696,6018
PV426769.1,15697,6018
PV426769.1,15698,6018
PV426769.1,15699,6017
PV426769.1,15700,6017
PV426769.1,15701,6017
PV426769.1,15702,6017
PV426769.1,15703,6017
PV426769.1,15704,6017
PV426769.1,15705,6017
PV426769.1,15706,6017
PV426769.1,15707,6017
PV426769.1,15708,6017
PV426769.1,15709,6017
